13,<arg1
17,<arg1
23,<arg1
31,the relation between
33,<arg1
36,<arg1
37,<arg1
71,arg1:
76,<arg1
77,<arg1
78,<arg1
79,<arg1
80,<arg1
85,the relation between
94,the relation between
95,<arg1
96,the chicago merc
134,the relation between
138,<arg1
142,the relation between
145,you can choose
147,<arg1
148,<arg1
149,<arg1
154,<arg1
155,<arg1
162,<arg1
163,<arg1
188,<arg1
200,<arg1
202,<arg1
215,<arg1
218,<arg1
220,based on the
221,<arg1
223,<arg1
230,<arg1
234,<arg1
240,<arg1
283,<arg1
301,<arg1
319,<arg1
340,<arg1
342,<arg1
348,the relationship between
351,based on the
368,<arg1
376,<arg1
382,<arg1
383,<arg1
421,<arg1
425,<arg1
440,<arg1
443,<arg1
445,<arg1
447,<arg1
459,<arg1
464,"""agreed"
474,<arg1
478,<arg1
483,<arg1
487,<arg1
492,<arg1
496,<arg1
497,the relationship between
500,<arg1
512,<arg1
513,1. temp
516,<arg1
518,<arg1
536,<arg1
541,<arg3
542,<arg1
543,<arg1
547,<arg1
571,<arg1
576,<arg1
577,the relation between
604,<arg1
605,the relation between
623,<arg1
636,<arg1
640,<arg1
643,<arg1
644,<arg1
651,<arg1
652,<arg3
655,based on the
657,<arg1
659,the relationship between
667,<arg1
682,the relation between
701,<arg1
705,<arg1
706,<arg1
711,<arg1
712,the relation between
717,you can either
718,you can predict
722,<arg1
723,<arg1
725,<arg1
729,<arg1
738,<arg1
744,<arg1
752,<arg1
781,<arg3
782,<arg1
806,<arg1
811,<arg1
812,<arg1
817,<arg1
823,the relationship between
824,<arg1
828,<arg1
832,<arg1
834,the relation between
837,<arg1
839,<arg1
844,<arg1
846,<arg1
854,<arg1
856,<arg1
857,<arg1
859,<arg1
864,<arg1
879,<arg1
881,<arg1
899,<arg1
901,<arg1
905,<arg1
912,<arg1
914,<arg1
916,<arg1
923,<arg1
932,<arg1
941,<arg1
963,<arg1
964,the relation between
977,<arg1
986,<arg1
998,<arg1
1007,<arg1
1008,<arg1
1009,<arg1
1018,<arg1
1040,<arg1
1045,<arg1
