0,temporal: <
1,temporal: <
2,temporal: expansion
3,temporal: expansion
4,temporal relationship:
5,"temporal, comparison"
6,"temporal, cont"
7,temporal: cont
8,"temporal, cont"
9,"temporal

###"
10,temporal: cont
11,temporal: <
12,temporal relationship:
13,<arg1
14,temporal: cont
15,temporal: cont
16,temporal: cont
17,<arg1
18,temporal: expansion
19,"expansion

###"
20,temporal: cont
21,temporal relationship:
22,temporal: arg
23,<arg1
24,temporal: <
25,temporal: arg
26,"temporal

###"
27,"temporal
###"
28,temporal: <
29,temporal: expansion
30,temporal -> cont
31,the relation between
32,temporal: cont
33,<arg1
34,temporal: cont
35,temporal -> expansion
36,<arg1
37,<arg1
38,temporal: cont
39,temporal relation:
40,temporal: the
41,temporal: <
42,temporal: <
43,"temporal
the"
44,temporal: arg
45,temporal relationship:
46,temporal relation:
47,"temporal

###"
48,"temporal

###"
49,temporal: cont
50,"temporal

###"
51,"temporal

###"
52,temporal: arg
53,temporal: the
54,temporal: arg
55,temporal relation:
56,temporal relation:
57,temporal: cont
58,temporal: expansion
59,"temporal

###"
60,temporal relation:
61,temporal: cont
62,"temporal

###"
63,"temporal

###"
64,temporal: arg
65,"temporal

###"
66,temporal: cont
67,temporal: cont
68,temporal: cont
69,temporal relationship:
70,temporal relationship between
71,arg1:
72,temporal: arg
73,temporal: <
74,temporal: cont
75,temporal relation:
76,<arg1
77,<arg1
78,<arg1
79,<arg1
80,<arg1
81,temporal: cont
82,temporal: cont
83,temporal: <
84,"temporal

###"
85,the relation between
86,"temporal, cont"
87,temporal relationship:
88,"temporal

###"
89,temporal: arg
90,temporal relationship:
91,temporal relationship
92,temporal: conditional
93,temporal: <
94,the relation between
95,<arg1
96,the chicago merc
97,"temporal
###"
98,temporal: <
99,temporal: <
100,contingency
101,temporal: <
102,temporal -> cont
103,contingency
104,temporal: arg
105,temporal: cont
106,temporal <arg
107,temporal: arg
108,temporal: arg
109,"temporal
the"
110,temporal: arg
111,temporal <arg
112,temporal: expansion
113,contingency
114,temporal: expansion
115,temporal: cont
116,temporal: arg
117,"temporal, comparison"
118,"temporal

###"
119,temporal: cont
120,temporal: arg
121,"temporal

###"
122,temporal: arg
123,"temporal, cont"
124,temporal: arg
125,"temporal
###"
126,"temporal

###"
127,"temporal

###"
128,temporal: comparison
129,temporal: cont
130,"temporal, cont"
131,temporal: arg
132,temporal: arg
133,temporal: arg
134,the relation between
135,temporal: <
136,temporal relation:
137,temporal: <
138,<arg1
139,temporal: arg
140,"temporal

###"
141,temporal <arg
142,the relation between
143,temporal: expansion
144,temporal: arg
145,you can choose
146,"temporal, cont"
147,<arg1
148,<arg1
149,<arg1
150,temporal: <
151,"temporal

###"
152,temporal relationship:
153,temporal: cont
154,<arg1
155,<arg1
156,temporal relation:
157,"temporal

###"
158,temporal: cont
159,temporal <arg
160,temporal: expansion
161,"temporal, cont"
162,<arg1
163,<arg1
164,"temporal, cont"
165,temporal: cont
166,"temporal, cont"
167,temporal: cont
168,"temporal

###"
169,temporal: cont
170,temporal: <
171,temporal: expansion
172,temporal: arg
173,temporal: <
174,"temporal

###"
175,"temporal

###"
176,"temporal

###"
177,"temporal

###"
178,"temporal
the"
179,temporal: cont
180,temporal: sal
181,"temporal
###"
182,"temporal

###"
183,contingency
184,temporal: cont
185,"temporal
###"
186,"temporal

###"
187,temporal: the
188,<arg1
189,"temporal

###"
190,temporal: expansion
191,"temporal
temporal"
192,temporal : cont
193,temporal: <
194,"temporal, cont"
195,temporal: expansion
196,"temporal

###"
197,temporal: <
198,temporal: cont
199,"temporal

###"
200,<arg1
201,temporal: cont
202,<arg1
203,temporal relation:
204,temporal: arg
205,temporal: <
206,temporal <arg
207,"temporal

###"
208,temporal relation:
209,"temporal, cont"
210,temporal: cont
211,temporal relation:
212,* temporal
213,temporal <arg
214,temporal relation:
215,<arg1
216,"temporal
temporal"
217,temporal: <
218,<arg1
219,temporal: arg
220,based on the
221,<arg1
222,temporal: the
223,<arg1
224,temporal: cont
225,temporal: mr
226,"temporal
temporal"
227,temporal: expansion
228,"temporal, cont"
229,temporal: <
230,<arg1
231,temporal: cont
232,"temporal

###"
233,temporal: expansion
234,<arg1
235,temporal: expansion
236,"temporal
###"
237,temporal: <
238,temporal <arg
239,temporal: cont
240,<arg1
241,temporal: <
242,temporal relation:
243,temporal: expansion
244,temporal: cont
245,temporal: <
246,temporal: cont
247,temporal: cont
248,temporal: expansion
249,temporal: expansion
250,"temporal
###"
251,temporal <arg
252,temporal: expansion
253,temporal relation:
254,"temporal
the"
255,"temporal

###"
256,temporal: arg
257,temporal: expansion
258,temporal: expansion
259,"temporal
comparison"
260,contingency
261,temporal: cont
262,temporal: <
263,temporal: expansion
264,"temporal

###"
265,temporal relation:
266,temporal: arg
267,temporal: arg
268,temporal: <
269,temporal: the
270,temporal: expansion
271,temporal: cont
272,temporal: expansion
273,temporal: cont
274,"temporal, cont"
275,temporal: <
276,"temporal
temporal"
277,temporal: <
278,temporal: cont
279,temporal: expansion
280,temporal: cont
281,"temporal
###"
282,"temporal
temporal"
283,<arg1
284,"temporal
###"
285,temporal: comparison
286,"temporal, comparison"
287,temporal: expansion
288,temporal:arg
289,"temporal

###"
290,"temporal
###"
291,temporal: cont
292,temporal: expansion
293,"expansion

###"
294,temporal relation:
295,temporal: expansion
296,temporal: expansion
297,temporal relation:
298,"temporal
this"
299,temporal: cont
300,temporal: expansion
301,<arg1
302,contingency
303,temporal: expansion
304,"temporal, cont"
305,temporal: cont
306,temporal: cont
307,temporal: <
308,temporal relationship between
309,temporal: cont
310,temporal: <
311,temporal: cont
312,temporal <arg
313,temporal: cont
314,temporal: expansion
315,temporal: cont
316,temporal: the
317,"temporal

###"
318,temporal: <
319,<arg1
320,temporal: cont
321,temporal: cont
322,"temporal

###"
323,"temporal

###"
324,temporal: cont
325,"temporal
###"
326,"temporal, cont"
327,"temporal

###"
328,temporal: comparison
329,temporal -> comparison
330,"temporal
###"
331,"temporal

###"
332,temporal relationship:
333,"temporal

###"
334,temporal <arg
335,"temporal

###"
336,"temporal

###"
337,"temporal

###"
338,temporal: arg
339,temporal <arg
340,<arg1
341,temporal: expansion
342,<arg1
343,temporal: cont
344,temporal <arg
345,temporal: <
346,temporal: expansion
347,temporal: expansion
348,the relationship between
349,temporal: comparison
350,temporal: expansion
351,based on the
352,temporal relation:
353,temporal: <
354,temporal: <
355,"temporal
###"
356,temporal relation:
357,temporal: <
358,temporal: expansion
359,"temporal, cont"
360,temporal: expansion
361,temporal: comparison
362,temporal: <
363,"temporal

###"
364,temporal: expansion
365,"temporal
###"
366,temporal: expansion
367,temporal: cont
368,<arg1
369,temporal: temp
370,temporal:arg
371,"temporal

###"
372,temporal: the
373,"expansion

###"
374,"temporal

###"
375,temporal: cont
376,<arg1
377,temporal: the
378,temporal: cont
379,contingency
380,"temporal
the"
381,temporal: <
382,<arg1
383,<arg1
384,"temporal
comparison"
385,temporal: cont
386,temporal: cont
387,temporal: arg
388,temporal: <
389,temporal relation:
390,temporal: expansion
391,temporal: cont
392,temporal: expansion
393,contingency
394,temporal: expansion
395,temporal: cont
396,temporal: arg
397,temporal: <
398,temporal: <
399,temporal: arg
400,temporal : cont
401,temporal: cont
402,temporal: arg
403,"temporal

###"
404,temporal: cont
405,temporal: expansion
406,temporal: <
407,temporal: cont
408,temporal: expansion
409,temporal: cont
410,"temporal
###"
411,temporal: cont
412,temporal: expansion
413,temporal: cont
414,temporal: expansion
415,temporal: cont
416,temporal: expansion
417,temporal: cont
418,temporal: expansion
419,temporal: expansion
420,temporal relationship:
421,<arg1
422,"temporal
the"
423,temporal: cont
424,"temporal

###"
425,<arg1
426,temporal: expansion
427,"temporal

###"
428,"temporal

###"
429,temporal <arg
430,"temporal

###"
431,contingency
432,temporal: expansion
433,temporal: temp
434,"temporal

###"
435,temporal relationship:
436,temporal: arg
437,temporal: cont
438,temporal relation:
439,temporal relation:
440,<arg1
441,"temporal

###"
442,temporal: cont
443,<arg1
444,temporal: cont
445,<arg1
446,temporal: comparison
447,<arg1
448,temporal: expansion
449,temporal: expansion
450,temporal: cont
451,temporal relation:
452,temporal relation:
453,temporal: cont
454,"temporal

###"
455,temporal: arg
456,temporal: cont
457,temporal: cont
458,temporal relation:
459,<arg1
460,temporal: <
461,temporal: <
462,temporal: expansion
463,"temporal

###"
464,"""agreed"
465,temporal: expansion
466,temporal relation:
467,temporal: cont
468,temporal: <
469,temporal: expansion
470,"temporal

###"
471,temporal <arg
472,temporal: expansion
473,"temporal, cont"
474,<arg1
475,temporal: cont
476,contingency
477,"temporal

###"
478,<arg1
479,temporal: <
480,temporal: <
481,"temporal

###"
482,contingency
483,<arg1
484,temporal: arg
485,temporal: expansion
486,"temporal

###"
487,<arg1
488,contingency
489,temporal <arg
490,"temporal

###"
491,"temporal
this"
492,<arg1
493,temporal: cont
494,temporal:arg
495,temporal: cont
496,<arg1
497,the relationship between
498,temporal:arg
499,"temporal

###"
500,<arg1
501,"temporal
###"
502,"temporal

###"
503,temporal: cont
504,temporal relation:
505,temporal: <
506,"temporal

###"
507,temporal: expansion
508,temporal: <
509,"temporal
###"
510,temporal: temp
511,temporal -> comparison
512,<arg1
513,1. temp
514,"temporal

###"
515,temporal: expansion
516,<arg1
517,"temporal

###"
518,<arg1
519,temporal: cont
520,"temporal

###"
521,temporal: cont
522,temporal relationship:
523,temporal: cont
524,contingency
525,temporal relationship:
526,temporal: cont
527,temporal <arg
528,temporal: arg
529,temporal: cont
530,temporal relation:
531,temporal relation:
532,temporal: the
533,temporal: arg
534,"temporal

###"
535,temporal: cont
536,<arg1
537,temporal <arg
538,"""expansion"""
539,temporal <arg
540,"temporal

###"
541,<arg3
542,<arg1
543,<arg1
544,temporal: <
545,"temporal

###"
546,temporal: arg
547,<arg1
548,temporal: <
549,temporal: comparison
550,"temporal

###"
551,temporal: cont
552,contingency
553,"temporal

###"
554,temporal <arg
555,contingency
556,"temporal

###"
557,contingency
558,"temporal

###"
559,"temporal

###"
560,temporal: arg
561,temporal: <
562,temporal: <
563,"expansion

###"
564,temporal: <
565,"temporal

###"
566,"temporal
the"
567,temporal relationship between
568,"expansion

###"
569,temporal: expansion
570,temporal: temp
571,<arg1
572,"temporal

###"
573,contingency
574,temporal: cont
575,temporal: cont
576,<arg1
577,the relation between
578,temporal: cont
579,temporal -> expansion
580,"temporal

###"
581,temporal relation:
582,temporal: cont
583,temporal: <
584,temporal relation:
585,temporal: <
586,"temporal

###"
587,temporal: <
588,temporal <arg
589,"temporal

###"
590,temporal: <
591,temporal: <
592,temporal: cont
593,temporal: cont
594,temporal: <
595,"temporal

###"
596,temporal <arg
597,temporal: <
598,temporal: cont
599,"temporal

###"
600,temporal: cont
601,temporal: comparison
602,temporal: expansion
603,temporal relation:
604,<arg1
605,the relation between
606,temporal: arg
607,temporal:arg
608,"temporal

###"
609,temporal:arg
610,temporal relation:
611,temporal: <
612,temporal relation:
613,temporal: expansion
614,"temporal

###"
615,temporal: expansion
616,"temporal, comparison"
617,temporal: expansion
618,"temporal

###"
619,temporal: <
620,temporal relation:
621,temporal: expansion
622,temporal <arg
623,<arg1
624,temporal: cont
625,"temporal, cont"
626,temporal: expansion
627,"temporal
###"
628,"temporal, comparison"
629,"temporal, cont"
630,temporal relationship:
631,temporal: expansion
632,temporal: cont
633,"temporal

###"
634,temporal: cont
635,"temporal
###"
636,<arg1
637,"temporal
temporal"
638,"temporal

###"
639,temporal: cont
640,<arg1
641,"temporal, expansion"
642,temporal: cont
643,<arg1
644,<arg1
645,temporal <arg
646,temporal relationship between
647,contingency
648,temporal <arg
649,temporal: expansion
650,temporal: <
651,<arg1
652,<arg3
653,temporal: arg
654,"temporal

###"
655,based on the
656,temporal relation:
657,<arg1
658,temporal: cont
659,the relationship between
660,temporal: arg
661,temporal: cont
662,"temporal

###"
663,contingency
664,temporal relation:
665,"temporal

###"
666,temporal <arg
667,<arg1
668,"temporal
###"
669,temporal: expansion
670,temporal relation:
671,"temporal

###"
672,temporal: cont
673,temporal: cont
674,"temporal
the"
675,temporal: <
676,temporal: cont
677,"temporal

###"
678,temporal: cont
679,temporal relation:
680,temporal: expansion
681,temporal conting
682,the relation between
683,temporal: expansion
684,temporal: cont
685,temporal: cont
686,"temporal
###"
687,temporal relation:
688,"temporal, comparison"
689,"temporal

###"
690,temporal: <
691,temporal: expansion
692,"temporal

###"
693,temporal: expansion
694,temporal: cont
695,temporal: arg
696,"temporal
###"
697,temporal:
698,temporal: expansion
699,temporal: cont
700,contingency
701,<arg1
702,"temporal, cont"
703,temporal: arg
704,temporal: arg
705,<arg1
706,<arg1
707,temporal: expansion
708,"temporal

###"
709,contingency
710,contingency
711,<arg1
712,the relation between
713,contingency
714,temporal: cont
715,"temporal

###"
716,temporal relation:
717,you can either
718,you can predict
719,temporal relation:
720,"temporal

###"
721,temporal: expansion
722,<arg1
723,<arg1
724,contingency
725,<arg1
726,temporal: expansion
727,temporal relation:
728,"temporal, cont"
729,<arg1
730,"temporal

###"
731,temporal: cont
732,temporal: arg
733,"temporal
the"
734,temporal relation:
735,temporal: expansion
736,temporal: arg
737,temporal: expansion
738,<arg1
739,"expansion

###"
740,temporal: cont
741,temporal: cont
742,"temporal

###"
743,temporal: <
744,<arg1
745,temporal: cont
746,temporal <arg
747,"temporal

###"
748,"temporal

###"
749,contingency
750,temporal: cont
751,"temporal

###"
752,<arg1
753,"temporal

###"
754,"temporal

###"
755,"temporal
temporal"
756,temporal: cont
757,"temporal, cont"
758,"temporal

###"
759,temporal: cont
760,temporal <arg
761,temporal: cont
762,"temporal, comparison"
763,temporal relation:
764,temporal: arg
765,"temporal, cont"
766,temporal: comparison
767,"temporal, cont"
768,temporal: arg
769,"temporal

###"
770,"temporal

###"
771,temporal: arg
772,temporal -> cont
773,temporal: cont
774,temporal: arg
775,temporal: cont
776,temporal: comparison
777,temporal: cont
778,temporal: the
779,temporal vs comparison
780,"temporal
###"
781,<arg3
782,<arg1
783,temporal: arg
784,temporal: cont
785,temporal: expansion
786,"temporal

###"
787,temporal relation:
788,"temporal
the"
789,"temporal

###"
790,temporal: <
791,temporal: o
792,"temporal

###"
793,"temporal
###"
794,temporal <arg
795,temporal: cont
796,temporal: expansion
797,"temporal

###"
798,contingency
799,temporal: cont
800,"temporal
temporal"
801,temporal: expansion
802,temporal: <
803,"temporal, cont"
804,"temporal

###"
805,temporal: cont
806,<arg1
807,temporal:
808,"temporal
###"
809,"temporal

###"
810,temporal relationship between
811,<arg1
812,<arg1
813,temporal: temp
814,"temporal

###"
815,temporal relation:
816,temporal relation:
817,<arg1
818,temporal: cont
819,temporal:arg
820,"temporal

###"
821,temporal: expansion
822,"temporal

###"
823,the relationship between
824,<arg1
825,"temporal

###"
826,contingency
827,"temporal

###"
828,<arg1
829,temporal: expansion
830,"temporal, comparison"
831,temporal <arg
832,<arg1
833,contingency
834,the relation between
835,temporal: cont
836,contingency
837,<arg1
838,temporal: cont
839,<arg1
840,"temporal

###"
841,"temporal
temporal"
842,temporal: cont
843,temporal: expansion
844,<arg1
845,temporal: <
846,<arg1
847,temporal: <
848,"temporal

###"
849,"temporal

###"
850,"temporal, cont"
851,"temporal

###"
852,contingency
853,"temporal
###"
854,<arg1
855,temporal <arg
856,<arg1
857,<arg1
858,temporal <arg
859,<arg1
860,temporal: cont
861,temporal relation:
862,contingency
863,"temporal

###"
864,<arg1
865,temporal relation:
866,temporal relationship:
867,temporal: cont
868,temporal relation between
869,contingency
870,"temporal

###"
871,temporal relation:
872,temporal: <
873,temporal: cont
874,temporal: gap
875,temporal relation:
876,temporal: cont
877,temporal relation:
878,temporal : cont
879,<arg1
880,temporal: <
881,<arg1
882,"expansion

###"
883,"temporal

###"
884,temporal: <
885,temporal: cont
886,temporal: cont
887,temporal: <
888,"temporal

###"
889,"temporal

###"
890,"temporal, cont"
891,temporal: cont
892,temporal relationship between
893,"temporal

###"
894,temporal: expansion
895,contingency
896,temporal: arg
897,contingency
898,temporal: expansion
899,<arg1
900,temporal: cont
901,<arg1
902,"temporal
###"
903,temporal relation:
904,temporal -> comparison
905,<arg1
906,temporal relation:
907,temporal <arg
908,temporal: <
909,temporal: cont
910,"temporal

###"
911,"temporal

###"
912,<arg1
913,temporal: <
914,<arg1
915,temporal: cont
916,<arg1
917,temporal: cont
918,temporal: sw
919,temporal: mr
920,temporal: cont
921,contingency
922,"temporal, cont"
923,<arg1
924,temporal: cont
925,"temporal

###"
926,temporal: cont
927,temporal: <
928,"temporal

###"
929,temporal: cont
930,"temporal

###"
931,temporal: cont
932,<arg1
933,temporal: cont
934,"temporal

###"
935,"temporal

###"
936,temporal: expansion
937,temporal: expansion
938,"temporal

###"
939,temporal: <
940,temporal: <
941,<arg1
942,temporal: <
943,"temporal

###"
944,temporal: expansion
945,temporal relation:
946,temporal: <
947,temporal: <
948,temporal: <
949,"temporal

###"
950,temporal: <
951,"temporal
###"
952,temporal relationship:
953,temporal <arg
954,temporal: cont
955,temporal: india
956,temporal <arg
957,temporal: cont
958,"temporal

###"
959,"temporal

###"
960,"temporal
comparison"
961,"temporal

###"
962,"temporal

###"
963,<arg1
964,the relation between
965,temporal relationship:
966,"temporal
the"
967,contingency
968,temporal: arg
969,"temporal

###"
970,temporal: expansion
971,temporal: arg
972,temporal relation:
973,temporal: arg
974,temporal relation:
975,temporal: arg
976,temporal relation:
977,<arg1
978,"temporal, cont"
979,temporal: <
980,"temporal, cont"
981,temporal: cont
982,temporal relationship:
983,temporal: cont
984,temporal: cont
985,temporal: expansion
986,<arg1
987,temporal <arg
988,temporal: expansion
989,temporal relationship:
990,"temporal

###"
991,temporal <arg
992,temporal: arg
993,temporal: arg
994,"temporal

###"
995,temporal: expansion
996,"temporal

###"
997,"temporal
the"
998,<arg1
999,temporal: cont
1000,temporal: cont
1001,temporal: cont
1002,"temporal
the"
1003,temporal: expansion
1004,"temporal, cont"
1005,temporal: <
1006,contingency
1007,<arg1
1008,<arg1
1009,<arg1
1010,temporal:expansion
1011,temporal: the
1012,"temporal

###"
1013,temporal: expansion
1014,"temporal

###"
1015,temporal: expansion
1016,temporal: cont
1017,contingency
1018,<arg1
1019,"temporal, cont"
1020,contingency
1021,temporal: arg
1022,"temporal

###"
1023,"temporal

###"
1024,"temporal, cont"
1025,temporal: <
1026,"temporal
###"
1027,"temporal
comparison"
1028,temporal: cont
1029,temporal: <
1030,temporal: cont
1031,temporal: the
1032,temporal: cont
1033,temporal: arg
1034,temporal: the
1035,"temporal

###"
1036,temporal relation:
1037,temporal: mr
1038,temporal: <
1039,"temporal

###"
1040,<arg1
1041,"temporal

###"
1042,"temporal

###"
1043,temporal: expansion
1044,"temporal

###"
1045,<arg1
